Info 849  [17:0:20.217] getCompletionData: Get previous token 1: 0
Info 850  [17:0:20.217] getCompletionData: Get previous token 2: 0
Info 851  [17:0:20.218] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 852  [17:0:20.226] getCompletionData: Semantic work: 8
Info 853  [17:0:20.227] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1
Info 854  [17:0:20.795] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 855  [17:0:20.921] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 81 structureChanged: false Elapsed: 126ms
Info 856  [17:0:20.921] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 857  [17:0:21.65] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 858  [17:0:21.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 82 structureChanged: false Elapsed: 86ms
Info 859  [17:0:21.151] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 860  [17:0:21.152] getCompletionData: Get current token: 0
Info 861  [17:0:21.152] getCompletionData: Is inside comment: 0
Info 862  [17:0:21.153] getCompletionData: Get previous token 1: 0
Info 863  [17:0:21.153] getCompletionData: Get previous token 2: 0
Info 864  [17:0:21.153] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 865  [17:0:21.164] getSymbolsFromOtherSourceFileExports: Using cached list
Info 866  [17:0:21.180] getCompletionData: Semantic work: 27
Info 867  [17:0:21.223] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 36
Info 868  [17:0:21.241] getCompletionData: Get current token: 0
Info 869  [17:0:21.241] getCompletionData: Is inside comment: 0
Info 870  [17:0:21.241] getCompletionData: Get previous token 1: 0
Info 871  [17:0:21.241] getCompletionData: Get previous token 2: 0
Info 872  [17:0:21.241] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 873  [17:0:21.257] getSymbolsFromOtherSourceFileExports: Using cached list
Info 874  [17:0:21.265] getCompletionData: Semantic work: 24
Info 875  [17:0:21.290] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 22
Info 876  [17:0:21.302] getCompletionData: Get current token: 0
Info 877  [17:0:21.302] getCompletionData: Is inside comment: 0
Info 878  [17:0:21.302] getCompletionData: Get previous token 1: 0
Info 879  [17:0:21.302] getCompletionData: Get previous token 2: 0
Info 880  [17:0:21.302] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 881  [17:0:21.315] getSymbolsFromOtherSourceFileExports: Using cached list
Info 882  [17:0:21.319] getCompletionData: Semantic work: 17
Info 883  [17:0:21.332] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13
Info 884  [17:0:21.358] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 885  [17:0:21.411] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 83 structureChanged: false Elapsed: 53ms
Info 886  [17:0:21.411] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 887  [17:0:21.412] getCompletionData: Get current token: 0
Info 888  [17:0:21.412] getCompletionData: Is inside comment: 0
Info 889  [17:0:21.412] getCompletionData: Get previous token 1: 0
Info 890  [17:0:21.412] getCompletionData: Get previous token 2: 0
Info 891  [17:0:21.412] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 892  [17:0:21.420] getSymbolsFromOtherSourceFileExports: Using cached list
Info 893  [17:0:21.425] getCompletionData: Semantic work: 13
Info 894  [17:0:21.438] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10
Info 895  [17:0:21.447] getCompletionData: Get current token: 0
Info 896  [17:0:21.447] getCompletionData: Is inside comment: 0
Info 897  [17:0:21.447] getCompletionData: Get previous token 1: 0
Info 898  [17:0:21.447] getCompletionData: Get previous token 2: 0
Info 899  [17:0:21.447] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 900  [17:0:21.454] getSymbolsFromOtherSourceFileExports: Using cached list
Info 901  [17:0:21.457] getCompletionData: Semantic work: 10
Info 902  [17:0:21.470] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13
Info 903  [17:0:21.480] getCompletionData: Get current token: 1
Info 904  [17:0:21.480] getCompletionData: Is inside comment: 0
Info 905  [17:0:21.480] getCompletionData: Get previous token 1: 0
Info 906  [17:0:21.480] getCompletionData: Get previous token 2: 0
Info 907  [17:0:21.480] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 908  [17:0:21.487] getSymbolsFromOtherSourceFileExports: Using cached list
Info 909  [17:0:21.489] getCompletionData: Semantic work: 9
Info 910  [17:0:21.497] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8
Info 911  [17:0:21.504] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 912  [17:0:21.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 84 structureChanged: false Elapsed: 51ms
Info 913  [17:0:21.555] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 914  [17:0:21.556] getCompletionData: Get current token: 0
Info 915  [17:0:21.556] getCompletionData: Is inside comment: 0
Info 916  [17:0:21.556] getCompletionData: Get previous token 1: 0
Info 917  [17:0:21.556] getCompletionData: Get previous token 2: 0
Info 918  [17:0:21.556] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 919  [17:0:21.561] getSymbolsFromOtherSourceFileExports: Using cached list
Info 920  [17:0:21.565] getCompletionData: Semantic work: 9
Info 921  [17:0:21.576] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8
Info 922  [17:0:21.583] getCompletionData: Get current token: 0
Info 923  [17:0:21.583] getCompletionData: Is inside comment: 0
Info 924  [17:0:21.583] getCompletionData: Get previous token 1: 0
Info 925  [17:0:21.583] getCompletionData: Get previous token 2: 0
Info 926  [17:0:21.583] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 927  [17:0:21.588] getSymbolsFromOtherSourceFileExports: Using cached list
Info 928  [17:0:21.591] getCompletionData: Semantic work: 8
Info 929  [17:0:21.601] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10
Info 930  [17:0:21.609] getCompletionData: Get current token: 0
Info 931  [17:0:21.609] getCompletionData: Is inside comment: 0
Info 932  [17:0:21.609] getCompletionData: Get previous token 1: 0
Info 933  [17:0:21.610] getCompletionData: Get previous token 2: 0
Info 934  [17:0:21.610] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 935  [17:0:21.619] getSymbolsFromOtherSourceFileExports: Using cached list
Info 936  [17:0:21.622] getCompletionData: Semantic work: 12
Info 937  [17:0:21.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19
Info 938  [17:0:21.654] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 939  [17:0:21.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 85 structureChanged: false Elapsed: 110ms
Info 940  [17:0:21.764] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 941  [17:0:21.766] getCompletionData: Get current token: 0
Info 942  [17:0:21.766] getCompletionData: Is inside comment: 0
Info 943  [17:0:21.766] getCompletionData: Get previous token 1: 0
Info 944  [17:0:21.766] getCompletionData: Get previous token 2: 0
Info 945  [17:0:21.767] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 946  [17:0:21.779] getSymbolsFromOtherSourceFileExports: Using cached list
Info 947  [17:0:21.791] getCompletionData: Semantic work: 24
Info 948  [17:0:21.824] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 24
Info 949  [17:0:22.174] getCompletionData: Get current token: 0
Info 950  [17:0:22.174] getCompletionData: Is inside comment: 0
Info 951  [17:0:22.177] getCompletionData: Get previous token 1: 3
Info 952  [17:0:22.178] getCompletionData: Get previous token 2: 1
Info 953  [17:0:22.178] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 954  [17:0:22.204] getSymbolsFromOtherSourceFileExports: Using cached list
Info 955  [17:0:22.207] getCompletionData: Semantic work: 29
Info 956  [17:0:22.239] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 31
Info 957  [17:0:22.252] getCompletionData: Get current token: 0
Info 958  [17:0:22.252] getCompletionData: Is inside comment: 0
Info 959  [17:0:22.252] getCompletionData: Get previous token 1: 0
Info 960  [17:0:22.252] getCompletionData: Get previous token 2: 0
Info 961  [17:0:22.252] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 962  [17:0:22.262] getSymbolsFromOtherSourceFileExports: Using cached list
Info 963  [17:0:22.264] getCompletionData: Semantic work: 12
Info 964  [17:0:22.274] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9
Info 965  [17:0:22.286] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 966  [17:0:22.340] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 86 structureChanged: false Elapsed: 54ms
Info 967  [17:0:22.341] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 968  [17:0:22.589] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 969  [17:0:22.645] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 87 structureChanged: false Elapsed: 56ms
Info 970  [17:0:22.645] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 971  [17:0:23.123] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 972  [17:0:23.250] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 88 structureChanged: false Elapsed: 127ms
Info 973  [17:0:23.250] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 974  [17:0:24.195] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 975  [17:0:24.329] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 89 structureChanged: false Elapsed: 134ms
Info 976  [17:0:24.329] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 977  [17:0:24.332] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 978  [17:0:24.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 90 structureChanged: false Elapsed: 102ms
Info 979  [17:0:24.435] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 980  [17:0:25.827] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 981  [17:0:26.0] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 91 structureChanged: false Elapsed: 173ms
Info 982  [17:0:26.0] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 983  [17:0:26.524] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 984  [17:0:26.652] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 92 structureChanged: false Elapsed: 127ms
Info 985  [17:0:26.652] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 986  [17:0:27.344] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 987  [17:0:27.485] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 93 structureChanged: false Elapsed: 141ms
Info 988  [17:0:27.486] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 989  [17:0:32.704] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 990  [17:0:32.843] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 94 structureChanged: false Elapsed: 139ms
Info 991  [17:0:32.843] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 992  [17:0:32.844] getCompletionData: Get current token: 0
Info 993  [17:0:32.844] getCompletionData: Is inside comment: 0
Info 994  [17:0:32.845] getCompletionData: Get previous token 1: 1
Info 995  [17:0:32.845] getCompletionData: Get previous token 2: 0
Info 996  [17:0:32.845] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 997  [17:0:32.859] getSymbolsFromOtherSourceFileExports: Using cached list
Info 998  [17:0:32.869] getCompletionData: Semantic work: 24
Info 999  [17:0:32.901] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 30
Info 1000 [17:0:32.924] getCompletionData: Get current token: 0
Info 1001 [17:0:32.924] getCompletionData: Is inside comment: 0
Info 1002 [17:0:32.925] getCompletionData: Get previous token 1: 1
Info 1003 [17:0:32.925] getCompletionData: Get previous token 2: 0
Info 1004 [17:0:32.926] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1005 [17:0:32.953] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1006 [17:0:32.958] getCompletionData: Semantic work: 32
Info 1007 [17:0:33.1] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 42
Info 1008 [17:0:33.20] getCompletionData: Get current token: 0
Info 1009 [17:0:33.20] getCompletionData: Is inside comment: 0
Info 1010 [17:0:33.20] getCompletionData: Get previous token 1: 0
Info 1011 [17:0:33.20] getCompletionData: Get previous token 2: 0
Info 1012 [17:0:33.21] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1013 [17:0:33.28] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1014 [17:0:33.32] getCompletionData: Semantic work: 11
Info 1015 [17:0:33.42] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10
Info 1016 [17:0:33.51] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1017 [17:0:33.94] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 95 structureChanged: false Elapsed: 43ms
Info 1018 [17:0:33.94] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1019 [17:0:33.95] getCompletionData: Get current token: 0
Info 1020 [17:0:33.95] getCompletionData: Is inside comment: 0
Info 1021 [17:0:33.95] getCompletionData: Get previous token 1: 0
Info 1022 [17:0:33.95] getCompletionData: Get previous token 2: 0
Info 1023 [17:0:33.95] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1024 [17:0:33.101] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1025 [17:0:33.105] getCompletionData: Semantic work: 10
Info 1026 [17:0:33.119] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12
Info 1027 [17:0:33.137] getCompletionData: Get current token: 0
Info 1028 [17:0:33.137] getCompletionData: Is inside comment: 0
Info 1029 [17:0:33.138] getCompletionData: Get previous token 1: 1
Info 1030 [17:0:33.138] getCompletionData: Get previous token 2: 0
Info 1031 [17:0:33.138] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1032 [17:0:33.151] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1033 [17:0:33.154] getCompletionData: Semantic work: 16
Info 1034 [17:0:33.163] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9
Info 1035 [17:0:33.170] getCompletionData: Get current token: 0
Info 1036 [17:0:33.170] getCompletionData: Is inside comment: 0
Info 1037 [17:0:33.170] getCompletionData: Get previous token 1: 0
Info 1038 [17:0:33.170] getCompletionData: Get previous token 2: 0
Info 1039 [17:0:33.171] getCompletionsAtPosition: isCompletionListBlocker: 1
Info 1040 [17:0:33.181] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1041 [17:0:33.185] getCompletionData: Semantic work: 14
Info 1042 [17:0:33.194] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9
Info 1043 [17:0:33.200] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1044 [17:0:33.264] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 96 structureChanged: false Elapsed: 64ms
Info 1045 [17:0:33.264] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1046 [17:0:33.264] getCompletionData: Get current token: 0
Info 1047 [17:0:33.264] getCompletionData: Is inside comment: 0
Info 1048 [17:0:33.265] getCompletionData: Get previous token 1: 1
Info 1049 [17:0:33.265] getCompletionData: Get previous token 2: 0
Info 1050 [17:0:33.265] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1051 [17:0:33.273] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1052 [17:0:33.276] getCompletionData: Semantic work: 11
Info 1053 [17:0:33.290] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13
Info 1054 [17:0:34.266] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1055 [17:0:34.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 97 structureChanged: false Elapsed: 62ms
Info 1056 [17:0:34.328] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1057 [17:0:34.328] getCompletionData: Get current token: 0
Info 1058 [17:0:34.328] getCompletionData: Is inside comment: 0
Info 1059 [17:0:34.328] getCompletionData: Get previous token 1: 0
Info 1060 [17:0:34.329] getCompletionData: Get previous token 2: 0
Info 1061 [17:0:34.329] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1062 [17:0:34.333] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 1063 [17:0:34.386] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 1064 [17:0:34.404] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 1065 [17:0:34.404] forEachExternalModuleToImportFrom autoImportProvider: 18
Info 1066 [17:0:34.408] getSymbolsFromOtherSourceFileExports: 75
Info 1067 [17:0:34.420] getCompletionData: Semantic work: 91
Info 1068 [17:0:35.302] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1069 [17:0:35.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 98 structureChanged: false Elapsed: 110ms
Info 1070 [17:0:35.413] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1071 [17:0:36.117] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1072 [17:0:36.244] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 99 structureChanged: false Elapsed: 127ms
Info 1073 [17:0:36.244] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1074 [17:0:36.246] getCompletionData: Get current token: 0
Info 1075 [17:0:36.246] getCompletionData: Is inside comment: 0
Info 1076 [17:0:36.246] getCompletionData: Get previous token 1: 0
Info 1077 [17:0:36.246] getCompletionData: Get previous token 2: 0
Info 1078 [17:0:36.247] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1079 [17:0:36.260] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1080 [17:0:36.283] getCompletionData: Semantic work: 36
Info 1081 [17:0:36.334] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 50
Info 1082 [17:0:36.698] getCompletionData: Get current token: 0
Info 1083 [17:0:36.698] getCompletionData: Is inside comment: 0
Info 1084 [17:0:36.698] getCompletionData: Get previous token 1: 0
Info 1085 [17:0:36.698] getCompletionData: Get previous token 2: 0
Info 1086 [17:0:36.699] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1087 [17:0:36.713] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1088 [17:0:36.727] getCompletionData: Semantic work: 28
Info 1089 [17:0:36.760] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 33
Info 1090 [17:0:36.786] getCompletionData: Get current token: 0
Info 1091 [17:0:36.786] getCompletionData: Is inside comment: 0
Info 1092 [17:0:36.786] getCompletionData: Get previous token 1: 0
Info 1093 [17:0:36.786] getCompletionData: Get previous token 2: 0
Info 1094 [17:0:36.787] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1095 [17:0:36.805] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1096 [17:0:36.812] getCompletionData: Semantic work: 25
Info 1097 [17:0:36.845] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 33
Info 1098 [17:0:36.877] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1099 [17:0:37.11] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 100 structureChanged: false Elapsed: 134ms
Info 1100 [17:0:37.11] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1101 [17:0:37.712] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1102 [17:0:37.828] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 101 structureChanged: false Elapsed: 116ms
Info 1103 [17:0:37.829] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1104 [17:0:37.838] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0
Info 1105 [17:0:38.250] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1106 [17:0:38.364] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 102 structureChanged: false Elapsed: 114ms
Info 1107 [17:0:38.365] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1108 [17:0:38.957] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1109 [17:0:39.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 103 structureChanged: false Elapsed: 155ms
Info 1110 [17:0:39.113] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1111 [17:0:39.531] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1112 [17:0:39.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 104 structureChanged: false Elapsed: 65ms
Info 1113 [17:0:39.596] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1114 [17:0:41.202] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1115 [17:0:41.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 105 structureChanged: false Elapsed: 107ms
Info 1116 [17:0:41.309] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1117 [17:0:42.206] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1118 [17:0:42.335] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 106 structureChanged: false Elapsed: 129ms
Info 1119 [17:0:42.335] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1120 [17:0:42.336] getCompletionData: Get current token: 0
Info 1121 [17:0:42.336] getCompletionData: Is inside comment: 0
Info 1122 [17:0:42.337] getCompletionData: Get previous token 1: 1
Info 1123 [17:0:42.337] getCompletionData: Get previous token 2: 0
Info 1124 [17:0:42.337] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1125 [17:0:42.353] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1126 [17:0:42.364] getCompletionData: Semantic work: 27
Info 1127 [17:0:42.400] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 27
Info 1128 [17:0:42.422] getCompletionData: Get current token: 0
Info 1129 [17:0:42.422] getCompletionData: Is inside comment: 0
Info 1130 [17:0:42.423] getCompletionData: Get previous token 1: 1
Info 1131 [17:0:42.423] getCompletionData: Get previous token 2: 0
Info 1132 [17:0:42.424] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1133 [17:0:42.448] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1134 [17:0:42.458] getCompletionData: Semantic work: 34
Info 1135 [17:0:42.488] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 30
Info 1136 [17:0:42.509] getCompletionData: Get current token: 1
Info 1137 [17:0:42.510] getCompletionData: Is inside comment: 0
Info 1138 [17:0:42.511] getCompletionData: Get previous token 1: 1
Info 1139 [17:0:42.511] getCompletionData: Get previous token 2: 0
Info 1140 [17:0:42.511] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1141 [17:0:42.528] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1142 [17:0:42.538] getCompletionData: Semantic work: 26
Info 1143 [17:0:42.571] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 26
Info 1144 [17:0:42.587] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1145 [17:0:42.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 107 structureChanged: false Elapsed: 68ms
Info 1146 [17:0:42.655] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1147 [17:0:42.656] getCompletionData: Get current token: 0
Info 1148 [17:0:42.656] getCompletionData: Is inside comment: 0
Info 1149 [17:0:42.656] getCompletionData: Get previous token 1: 0
Info 1150 [17:0:42.656] getCompletionData: Get previous token 2: 0
Info 1151 [17:0:42.656] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1152 [17:0:42.665] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1153 [17:0:42.670] getCompletionData: Semantic work: 14
Info 1154 [17:0:42.688] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12
Info 1155 [17:0:42.698] getCompletionData: Get current token: 0
Info 1156 [17:0:42.698] getCompletionData: Is inside comment: 0
Info 1157 [17:0:42.698] getCompletionData: Get previous token 1: 0
Info 1158 [17:0:42.698] getCompletionData: Get previous token 2: 0
Info 1159 [17:0:42.698] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1160 [17:0:42.707] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1161 [17:0:42.710] getCompletionData: Semantic work: 12
Info 1162 [17:0:42.722] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11
Info 1163 [17:0:42.730] getCompletionData: Get current token: 0
Info 1164 [17:0:42.730] getCompletionData: Is inside comment: 0
Info 1165 [17:0:42.730] getCompletionData: Get previous token 1: 0
Info 1166 [17:0:42.730] getCompletionData: Get previous token 2: 0
Info 1167 [17:0:42.730] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1168 [17:0:42.736] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1169 [17:0:42.739] getCompletionData: Semantic work: 9
Info 1170 [17:0:42.752] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13
Info 1171 [17:0:42.761] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1172 [17:0:42.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 108 structureChanged: false Elapsed: 76ms
Info 1173 [17:0:42.837] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1174 [17:0:42.838] getCompletionData: Get current token: 0
Info 1175 [17:0:42.838] getCompletionData: Is inside comment: 0
Info 1176 [17:0:42.839] getCompletionData: Get previous token 1: 1
Info 1177 [17:0:42.839] getCompletionData: Get previous token 2: 0
Info 1178 [17:0:42.839] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1179 [17:0:42.850] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1180 [17:0:42.856] getCompletionData: Semantic work: 17
Info 1181 [17:0:42.881] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 17
Info 1182 [17:0:42.892] getCompletionData: Get current token: 0
Info 1183 [17:0:42.892] getCompletionData: Is inside comment: 0
Info 1184 [17:0:42.892] getCompletionData: Get previous token 1: 0
Info 1185 [17:0:42.892] getCompletionData: Get previous token 2: 0
Info 1186 [17:0:42.893] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1187 [17:0:42.900] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1188 [17:0:42.904] getCompletionData: Semantic work: 11
Info 1189 [17:0:42.918] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14
Info 1190 [17:0:42.928] getCompletionData: Get current token: 0
Info 1191 [17:0:42.928] getCompletionData: Is inside comment: 0
Info 1192 [17:0:42.928] getCompletionData: Get previous token 1: 0
Info 1193 [17:0:42.928] getCompletionData: Get previous token 2: 0
Info 1194 [17:0:42.928] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 1195 [17:0:42.936] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1196 [17:0:42.940] getCompletionData: Semantic work: 12
Info 1197 [17:0:42.954] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14
Info 1198 [17:0:42.965] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1199 [17:0:43.48] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 109 structureChanged: false Elapsed: 83ms
Info 1200 [17:0:43.48] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 1201 [17:0:43.52] getCompletionData: Get current token: 0
Info 1202 [17:0:43.52] getCompletionData: Is inside comment: 0
Info 1203 [17:0:43.52] getCompletionData: Get previous token 1: 0
Info 1204 [17:0:43.53] getCompletionData: Get previous token 2: 0
Info 1205 [17:0:43.53] getCompletionsAtPosition: isCompletionListBlocker: 0
